"co_pcdt","co_uf_ibge_estabelecimento","nu_ano_competencia","qt_cnes_estabelecimento"
71,13,2018,1
71,13,2019,2
71,14,2008,1
71,14,2009,1
71,14,2010,1
71,14,2013,1
71,15,2008,1
71,15,2009,1
71,15,2010,1
71,15,2011,1
71,15,2012,1
71,15,2013,3
71,15,2014,2
71,15,2015,2
71,15,2016,2
71,15,2017,3
71,15,2018,3
71,15,2019,3
71,16,2017,1
71,16,2018,1
71,16,2019,1
71,21,2008,1
71,21,2009,1
71,21,2010,1
71,21,2013,1
71,21,2014,1
71,21,2015,1
71,21,2016,1
71,21,2017,1
71,21,2018,1
71,22,2008,1
71,22,2009,1
71,22,2010,1
71,22,2011,1
71,22,2012,1
71,22,2013,1
71,22,2014,1
71,22,2015,1
71,22,2016,1
71,22,2017,1
71,22,2018,1
71,22,2019,1
71,23,2008,2
71,23,2009,2
71,23,2010,1
71,23,2011,1
71,23,2012,1
71,23,2013,2
71,23,2014,1
71,23,2015,1
71,23,2016,1
71,23,2017,1
71,23,2018,1
71,23,2019,1
71,24,2008,1
71,24,2009,1
71,24,2010,1
71,24,2011,1
71,24,2012,1
71,24,2013,1
71,24,2014,2
71,24,2015,1
71,24,2016,2
71,24,2017,3
71,24,2018,3
71,24,2019,3
71,25,2008,1
71,25,2009,1
71,25,2010,1
71,25,2011,1
71,25,2012,1
71,25,2013,2
71,25,2014,1
71,25,2015,1
71,25,2016,1
71,25,2017,1
71,25,2018,1
71,25,2019,1
71,26,2008,1
71,26,2009,1
71,26,2010,2
71,26,2011,2
71,26,2012,1
71,26,2013,1
71,26,2014,1
71,26,2015,1
71,26,2016,1
71,26,2017,1
71,26,2018,1
71,26,2019,1
71,27,2008,1
71,27,2009,1
71,27,2010,1
71,27,2011,1
71,27,2012,1
71,27,2013,1
71,27,2014,1
71,27,2015,1
71,27,2016,1
71,27,2017,1
71,27,2018,1
71,27,2019,1
71,28,2009,1
71,28,2010,1
71,28,2011,1
71,28,2012,1
71,28,2013,1
71,28,2014,1
71,28,2015,1
71,28,2016,1
71,28,2017,1
71,28,2018,1
71,28,2019,1
71,29,2008,3
71,29,2009,2
71,29,2011,2
71,29,2012,2
71,29,2013,1
71,29,2014,2
71,29,2015,3
71,29,2016,1
71,29,2017,1
71,29,2018,11
71,29,2019,15
71,31,2008,11
71,31,2009,13
71,31,2010,17
71,31,2011,17
71,31,2012,16
71,31,2013,16
71,31,2014,20
71,31,2015,20
71,31,2016,22
71,31,2017,24
71,31,2018,26
71,31,2019,26
71,32,2008,3
71,32,2009,3
71,32,2010,4
71,32,2011,3
71,32,2012,6
71,32,2013,6
71,32,2014,7
71,32,2015,6
71,32,2016,6
71,32,2017,7
71,32,2018,9
71,32,2019,9
71,33,2008,1
71,33,2009,1
71,33,2010,1
71,33,2011,1
71,33,2012,1
71,33,2013,1
71,33,2014,1
71,33,2015,1
71,33,2016,1
71,33,2017,1
71,33,2018,1
71,33,2019,1
71,35,2008,27
71,35,2009,28
71,35,2010,31
71,35,2011,26
71,35,2012,24
71,35,2013,23
71,35,2014,24
71,35,2015,27
71,35,2016,28
71,35,2017,29
71,35,2018,29
71,35,2019,29
71,41,2008,14
71,41,2009,14
71,41,2010,12
71,41,2011,14
71,41,2012,17
71,41,2013,15
71,41,2014,16
71,41,2015,16
71,41,2016,16
71,41,2017,19
71,41,2018,20
71,41,2019,20
71,42,2008,1
71,42,2009,1
71,42,2010,1
71,42,2011,1
71,42,2012,1
71,42,2013,1
71,42,2014,1
71,42,2015,1
71,42,2016,1
71,42,2017,1
71,42,2018,1
71,42,2019,1
71,43,2008,12
71,43,2009,11
71,43,2010,11
71,43,2011,11
71,43,2012,12
71,43,2013,13
71,43,2014,14
71,43,2015,13
71,43,2016,13
71,43,2017,13
71,43,2018,15
71,43,2019,16
71,50,2008,1
71,50,2009,1
71,50,2010,1
71,50,2011,1
71,50,2012,1
71,50,2013,1
71,50,2014,1
71,50,2015,1
71,50,2016,1
71,50,2017,1
71,50,2018,1
71,50,2019,1
71,51,2008,1
71,51,2009,1
71,51,2010,1
71,51,2011,1
71,51,2012,1
71,51,2013,1
71,51,2014,1
71,51,2015,1
71,51,2016,1
71,51,2018,1
71,51,2019,1
71,52,2008,1
71,52,2009,1
71,52,2010,1
71,52,2011,1
71,52,2012,1
71,52,2013,1
71,52,2014,1
71,52,2015,1
71,52,2016,2
71,52,2017,3
71,52,2018,2
71,52,2019,1
71,53,2008,1
71,53,2009,1
71,53,2010,1
71,53,2011,1
71,53,2012,2
71,53,2013,2
71,53,2014,2
71,53,2015,2
71,53,2016,2
71,53,2017,3
71,53,2018,3
71,53,2019,3
72,14,2011,1
72,23,2016,1
72,23,2017,1
72,23,2018,1
72,23,2019,1
72,29,2010,1
72,31,2008,3
72,31,2009,3
72,31,2010,2
72,31,2011,1
72,31,2012,1
72,31,2013,1
72,31,2016,1
72,33,2008,1
72,33,2009,1
72,35,2008,1
72,35,2010,3
72,35,2011,4
72,35,2012,1
72,35,2013,2
72,35,2014,3
72,35,2015,3
72,35,2016,1
72,35,2018,2
72,35,2019,2
72,42,2010,1
72,42,2013,1
72,42,2014,1
72,42,2015,1
72,42,2016,1
72,42,2017,1
72,42,2018,1
72,42,2019,1
72,43,2008,3
72,43,2009,3
72,43,2010,3
72,43,2011,2
72,43,2012,2
72,43,2017,1
72,43,2018,1
72,50,2008,1
72,50,2009,1
72,50,2010,1
72,53,2008,1
73,11,2011,1
73,11,2012,1
73,11,2013,1
73,11,2014,1
73,11,2016,1
73,11,2017,1
73,11,2019,1
73,12,2008,1
73,12,2009,1
73,12,2013,1
73,12,2014,1
73,12,2015,1
73,12,2016,1
73,12,2017,1
73,12,2018,1
73,12,2019,1
73,13,2008,1
73,13,2009,1
73,13,2011,1
73,13,2013,1
73,13,2014,1
73,13,2018,1
73,13,2019,2
73,14,2012,1
73,14,2013,1
73,14,2014,1
73,14,2016,1
73,14,2017,1
73,15,2008,1
73,15,2009,1
73,15,2010,1
73,15,2011,3
73,15,2012,2
73,15,2013,4
73,15,2014,2
73,15,2015,3
73,15,2016,2
73,15,2017,2
73,15,2018,1
73,15,2019,2
73,17,2012,1
73,17,2013,1
73,17,2014,1
73,17,2017,1
73,17,2018,1
73,17,2019,1
73,21,2008,1
73,21,2009,1
73,21,2010,1
73,21,2011,1
73,21,2012,1
73,21,2013,1
73,21,2014,1
73,21,2015,1
73,21,2016,1
73,21,2017,1
73,21,2018,1
73,21,2019,1
73,22,2008,1
73,22,2009,1
73,22,2010,1
73,22,2011,1
73,22,2012,1
73,22,2013,1
73,22,2014,1
73,22,2015,1
73,22,2016,1
73,22,2017,1
73,22,2018,1
73,22,2019,1
73,23,2008,3
73,23,2009,3
73,23,2010,4
73,23,2011,5
73,23,2012,7
73,23,2013,5
73,23,2014,2
73,23,2015,2
73,23,2016,1
73,23,2017,1
73,23,2018,1
73,23,2019,1
73,24,2008,1
73,24,2009,1
73,24,2010,1
73,24,2011,1
73,24,2012,2
73,24,2013,2
73,24,2014,3
73,24,2015,2
73,24,2016,1
73,24,2017,1
73,24,2018,1
73,24,2019,2
73,25,2008,1
73,25,2009,1
73,25,2010,1
73,25,2011,1
73,25,2012,1
73,25,2013,2
73,25,2014,2
73,25,2015,2
73,25,2016,1
73,25,2017,2
73,25,2018,2
73,25,2019,1
73,26,2008,1
73,26,2009,1
73,26,2010,2
73,26,2011,2
73,26,2012,1
73,26,2013,1
73,26,2014,1
73,26,2015,1
73,26,2016,1
73,26,2017,1
73,26,2018,1
73,26,2019,1
73,27,2009,1
73,27,2010,1
73,27,2011,1
73,27,2012,1
73,27,2013,1
73,27,2014,1
73,27,2015,1
73,27,2016,1
73,27,2017,1
73,27,2018,1
73,27,2019,1
73,28,2010,1
73,28,2012,1
73,28,2013,1
73,28,2014,1
73,28,2015,1
73,28,2017,1
73,28,2018,1
73,28,2019,1
73,29,2009,1
73,29,2015,1
73,29,2016,2
73,29,2017,2
73,29,2018,7
73,29,2019,7
73,31,2008,12
73,31,2009,10
73,31,2010,8
73,31,2011,12
73,31,2012,15
73,31,2013,11
73,31,2014,16
73,31,2015,14
73,31,2016,14
73,31,2017,15
73,31,2018,15
73,31,2019,12
73,32,2008,4
73,32,2009,3
73,32,2010,3
73,32,2011,3
73,32,2012,3
73,32,2013,2
73,32,2014,6
73,32,2015,4
73,32,2016,3
73,32,2017,1
73,32,2019,3
73,33,2008,1
73,33,2009,1
73,33,2010,1
73,33,2011,1
73,33,2012,1
73,33,2013,1
73,33,2014,1
73,33,2015,1
73,33,2016,1
73,33,2017,1
73,33,2018,1
73,33,2019,1
73,35,2008,29
73,35,2009,33
73,35,2010,35
73,35,2011,32
73,35,2012,33
73,35,2013,32
73,35,2014,33
73,35,2015,32
73,35,2016,33
73,35,2017,30
73,35,2018,31
73,35,2019,27
73,41,2008,15
73,41,2009,15
73,41,2010,18
73,41,2011,14
73,41,2012,13
73,41,2013,14
73,41,2014,16
73,41,2015,16
73,41,2016,15
73,41,2017,15
73,41,2018,17
73,41,2019,15
73,42,2008,1
73,42,2009,1
73,42,2010,1
73,42,2011,1
73,42,2012,1
73,42,2013,1
73,42,2014,1
73,42,2015,1
73,42,2016,1
73,42,2017,1
73,42,2018,1
73,42,2019,1
73,43,2008,11
73,43,2009,10
73,43,2010,14
73,43,2011,18
73,43,2012,15
73,43,2013,15
73,43,2014,15
73,43,2015,13
73,43,2016,11
73,43,2017,12
73,43,2018,15
73,43,2019,14
73,50,2008,1
73,50,2010,1
73,50,2011,1
73,50,2012,1
73,50,2013,1
73,50,2014,1
73,50,2015,1
73,50,2016,1
73,50,2017,1
73,50,2018,1
73,50,2019,1
73,51,2008,1
73,51,2009,1
73,51,2010,1
73,51,2011,1
73,51,2012,1
73,51,2013,1
73,51,2014,1
73,51,2015,1
73,51,2016,1
73,51,2017,1
73,51,2018,1
73,51,2019,1
73,52,2008,1
73,52,2009,2
73,52,2010,3
73,52,2011,2
73,52,2012,1
73,52,2013,2
73,52,2014,2
73,52,2015,2
73,52,2016,3
73,52,2017,3
73,52,2018,3
73,52,2019,1
73,53,2008,1
73,53,2009,1
73,53,2010,1
73,53,2011,1
73,53,2012,2
73,53,2013,2
73,53,2014,2
73,53,2015,2
73,53,2016,2
73,53,2017,3
73,53,2018,3
73,53,2019,3
74,11,2009,1
74,11,2010,1
74,11,2011,1
74,11,2012,1
74,11,2013,1
74,11,2014,1
74,11,2015,1
74,11,2016,1
74,11,2017,1
74,11,2018,1
74,13,2018,1
74,13,2019,1
74,15,2010,1
74,21,2008,1
74,23,2014,1
74,23,2015,1
74,23,2016,1
74,23,2017,1
74,23,2018,1
74,23,2019,1
74,25,2015,1
74,25,2019,1
74,26,2009,1
74,26,2010,1
74,26,2013,1
74,26,2014,1
74,26,2015,1
74,26,2016,1
74,26,2017,1
74,26,2018,1
74,26,2019,1
74,29,2013,1
74,29,2017,1
74,29,2018,1
74,29,2019,1
74,31,2008,4
74,31,2009,3
74,31,2010,4
74,31,2011,4
74,31,2012,4
74,31,2013,6
74,31,2014,6
74,31,2015,5
74,31,2016,5
74,31,2017,5
74,31,2018,5
74,31,2019,4
74,32,2012,1
74,32,2013,1
74,32,2014,1
74,32,2015,1
74,32,2016,1
74,32,2017,1
74,32,2018,1
74,32,2019,1
74,33,2008,1
74,33,2009,1
74,33,2010,1
74,33,2011,1
74,33,2012,1
74,33,2013,1
74,33,2014,1
74,35,2008,4
74,35,2009,8
74,35,2010,7
74,35,2011,6
74,35,2012,6
74,35,2013,4
74,35,2014,7
74,35,2015,9
74,35,2016,11
74,35,2017,12
74,35,2018,13
74,35,2019,13
74,41,2008,2
74,41,2009,2
74,41,2014,3
74,41,2015,3
74,41,2016,4
74,41,2017,4
74,41,2018,4
74,41,2019,5
74,42,2008,1
74,42,2009,1
74,42,2010,1
74,42,2011,1
74,42,2012,1
74,42,2013,1
74,42,2014,1
74,42,2015,1
74,42,2016,1
74,42,2017,1
74,42,2018,1
74,42,2019,1
74,43,2008,10
74,43,2009,11
74,43,2010,10
74,43,2011,11
74,43,2012,7
74,43,2013,8
74,43,2014,8
74,43,2015,10
74,43,2016,10
74,43,2017,12
74,43,2018,12
74,43,2019,10
74,50,2011,1
74,50,2012,1
74,50,2013,1
74,51,2008,1
74,51,2009,1
74,51,2010,1
74,51,2011,1
74,51,2012,1
74,51,2017,1
74,52,2018,1
74,52,2019,1
74,53,2008,1
74,53,2009,1
74,53,2011,1
74,53,2012,2
74,53,2013,2
74,53,2014,2
74,53,2015,2
74,53,2016,2
74,53,2017,2
74,53,2018,1
74,53,2019,1
75,11,2008,1
75,11,2009,1
75,11,2010,1
75,11,2011,1
75,11,2012,1
75,11,2013,1
75,11,2014,1
75,11,2015,1
75,11,2016,1
75,11,2017,1
75,11,2018,1
75,11,2019,1
75,12,2008,1
75,12,2009,1
75,12,2010,1
75,12,2011,1
75,12,2012,1
75,12,2013,1
75,12,2014,2
75,12,2015,2
75,12,2016,2
75,12,2017,2
75,12,2018,2
75,12,2019,2
75,13,2008,1
75,13,2009,1
75,13,2010,1
75,13,2011,1
75,13,2012,1
75,13,2013,1
75,13,2014,1
75,13,2015,1
75,13,2016,1
75,13,2017,1
75,13,2018,1
75,13,2019,2
75,14,2008,1
75,14,2010,1
75,14,2011,1
75,14,2012,1
75,14,2013,1
75,14,2014,1
75,14,2015,1
75,14,2016,1
75,14,2017,1
75,14,2018,1
75,14,2019,1
75,15,2008,1
75,15,2009,1
75,15,2010,1
75,15,2011,2
75,15,2012,3
75,15,2013,4
75,15,2014,2
75,15,2015,4
75,15,2016,5
75,15,2017,5
75,15,2018,6
75,15,2019,6
75,16,2008,1
75,16,2010,1
75,16,2011,1
75,16,2012,1
75,16,2013,2
75,16,2014,1
75,16,2015,1
75,16,2016,1
75,16,2017,1
75,16,2018,1
75,16,2019,1
75,17,2008,3
75,17,2009,3
75,17,2010,3
75,17,2011,3
75,17,2012,3
75,17,2013,3
75,17,2014,3
75,17,2015,3
75,17,2016,3
75,17,2017,4
75,17,2018,4
75,17,2019,4
75,21,2008,1
75,21,2009,1
75,21,2010,1
75,21,2011,1
75,21,2012,1
75,21,2013,1
75,21,2014,1
75,21,2015,1
75,21,2016,1
75,21,2017,1
75,21,2018,1
75,21,2019,1
75,22,2008,1
75,22,2009,1
75,22,2010,1
75,22,2011,1
75,22,2012,1
75,22,2013,1
75,22,2014,1
75,22,2015,1
75,22,2016,1
75,22,2017,1
75,22,2018,1
75,22,2019,1
75,23,2008,2
75,23,2009,2
75,23,2010,3
75,23,2011,4
75,23,2012,4
75,23,2013,5
75,23,2014,2
75,23,2015,2
75,23,2016,1
75,23,2017,1
75,23,2018,1
75,23,2019,1
75,24,2008,1
75,24,2009,1
75,24,2010,1
75,24,2011,1
75,24,2012,3
75,24,2013,3
75,24,2014,3
75,24,2015,3
75,24,2016,4
75,24,2017,4
75,24,2018,3
75,24,2019,3
75,25,2008,1
75,25,2009,1
75,25,2010,2
75,25,2011,2
75,25,2012,2
75,25,2013,2
75,25,2014,2
75,25,2015,2
75,25,2016,2
75,25,2017,2
75,25,2018,2
75,25,2019,2
75,26,2008,1
75,26,2009,1
75,26,2010,2
75,26,2011,2
75,26,2012,1
75,26,2013,1
75,26,2014,1
75,26,2015,1
75,26,2016,1
75,26,2017,1
75,26,2018,1
75,26,2019,1
75,27,2008,1
75,27,2009,1
75,27,2010,1
75,27,2011,1
75,27,2012,1
75,27,2013,1
75,27,2014,1
75,27,2015,1
75,27,2016,1
75,27,2017,1
75,27,2018,1
75,27,2019,1
75,28,2009,1
75,28,2010,1
75,28,2011,1
75,28,2012,1
75,28,2013,1
75,28,2014,1
75,28,2015,1
75,28,2016,1
75,28,2017,1
75,28,2018,1
75,28,2019,1
75,29,2008,3
75,29,2009,2
75,29,2010,2
75,29,2011,2
75,29,2012,2
75,29,2013,2
75,29,2014,2
75,29,2015,2
75,29,2016,1
75,29,2017,3
75,29,2018,29
75,29,2019,31
75,31,2008,21
75,31,2009,22
75,31,2010,23
75,31,2011,27
75,31,2012,26
75,31,2013,27
75,31,2014,27
75,31,2015,28
75,31,2016,28
75,31,2017,28
75,31,2018,28
75,31,2019,28
75,32,2008,6
75,32,2009,7
75,32,2010,8
75,32,2011,8
75,32,2012,9
75,32,2013,8
75,32,2014,9
75,32,2015,9
75,32,2016,9
75,32,2017,9
75,32,2018,9
75,32,2019,9
75,33,2008,1
75,33,2009,1
75,33,2010,1
75,33,2011,1
75,33,2012,1
75,33,2013,1
75,33,2014,1
75,33,2015,1
75,33,2016,1
75,33,2017,1
75,33,2018,1
75,33,2019,1
75,35,2008,36
75,35,2009,37
75,35,2010,38
75,35,2011,33
75,35,2012,33
75,35,2013,32
75,35,2014,32
75,35,2015,33
75,35,2016,33
75,35,2017,33
75,35,2018,33
75,35,2019,34
75,41,2008,21
75,41,2009,21
75,41,2010,22
75,41,2011,21
75,41,2012,21
75,41,2013,22
75,41,2014,22
75,41,2015,22
75,41,2016,22
75,41,2017,23
75,41,2018,23
75,41,2019,23
75,42,2008,1
75,42,2009,1
75,42,2010,1
75,42,2011,1
75,42,2012,1
75,42,2013,1
75,42,2014,1
75,42,2015,1
75,42,2016,1
75,42,2017,1
75,42,2018,1
75,42,2019,1
75,43,2008,18
75,43,2009,18
75,43,2010,18
75,43,2011,18
75,43,2012,18
75,43,2013,18
75,43,2014,18
75,43,2015,18
75,43,2016,18
75,43,2017,18
75,43,2018,18
75,43,2019,18
75,50,2008,1
75,50,2009,1
75,50,2010,1
75,50,2011,1
75,50,2012,1
75,50,2013,1
75,50,2014,1
75,50,2015,1
75,50,2016,1
75,50,2017,1
75,50,2018,1
75,50,2019,1
75,51,2008,1
75,51,2009,1
75,51,2010,1
75,51,2011,1
75,51,2012,1
75,51,2013,1
75,51,2014,1
75,51,2015,1
75,51,2016,1
75,51,2017,1
75,51,2018,1
75,51,2019,1
75,52,2008,2
75,52,2009,2
75,52,2010,2
75,52,2011,2
75,52,2012,2
75,52,2013,2
75,52,2014,2
75,52,2015,2
75,52,2016,3
75,52,2017,3
75,52,2018,3
75,52,2019,1
75,53,2008,1
75,53,2009,1
75,53,2010,1
75,53,2011,1
75,53,2012,2
75,53,2013,2
75,53,2014,2
75,53,2015,2
75,53,2016,2
75,53,2017,3
75,53,2018,3
75,53,2019,3
76,11,2008,1
76,11,2009,1
76,11,2010,1
76,11,2011,1
76,11,2012,1
76,11,2013,1
76,11,2014,1
76,11,2015,1
76,11,2016,1
76,11,2017,1
76,11,2018,1
76,11,2019,1
76,12,2008,1
76,12,2009,1
76,12,2010,1
76,12,2011,1
76,12,2012,1
76,12,2013,1
76,12,2014,2
76,12,2015,2
76,12,2016,2
76,12,2017,2
76,12,2018,2
76,12,2019,2
76,13,2008,1
76,13,2009,1
76,13,2010,1
76,13,2011,1
76,13,2012,1
76,13,2013,1
76,13,2014,1
76,13,2015,1
76,13,2016,1
76,13,2017,1
76,13,2018,1
76,13,2019,2
76,14,2008,1
76,14,2009,1
76,14,2010,1
76,14,2011,1
76,14,2012,1
76,14,2013,1
76,14,2014,1
76,14,2015,1
76,14,2016,1
76,14,2017,1
76,14,2018,1
76,14,2019,1
76,15,2008,2
76,15,2009,2
76,15,2010,4
76,15,2011,4
76,15,2012,3
76,15,2013,5
76,15,2014,4
76,15,2015,6
76,15,2016,6
76,15,2017,7
76,15,2018,8
76,15,2019,7
76,16,2008,1
76,16,2009,1
76,16,2010,1
76,16,2011,1
76,16,2012,2
76,16,2013,2
76,16,2014,1
76,16,2015,1
76,16,2016,1
76,16,2017,1
76,16,2018,1
76,16,2019,1
76,17,2008,4
76,17,2009,4
76,17,2010,4
76,17,2011,4
76,17,2012,4
76,17,2013,4
76,17,2014,4
76,17,2015,4
76,17,2016,4
76,17,2017,4
76,17,2018,4
76,17,2019,4
76,21,2008,1
76,21,2009,1
76,21,2010,1
76,21,2011,1
76,21,2012,1
76,21,2013,1
76,21,2014,1
76,21,2015,1
76,21,2016,1
76,21,2017,1
76,21,2018,1
76,21,2019,1
76,22,2008,1
76,22,2009,1
76,22,2010,1
76,22,2011,1
76,22,2012,1
76,22,2013,1
76,22,2014,1
76,22,2015,1
76,22,2016,1
76,22,2017,1
76,22,2018,1
76,22,2019,1
76,23,2008,9
76,23,2009,9
76,23,2010,10
76,23,2011,7
76,23,2012,9
76,23,2013,9
76,23,2014,3
76,23,2015,2
76,23,2016,2
76,23,2017,1
76,23,2018,1
76,23,2019,1
76,24,2008,1
76,24,2009,1
76,24,2010,1
76,24,2011,1
76,24,2012,4
76,24,2013,6
76,24,2014,6
76,24,2015,6
76,24,2016,6
76,24,2017,6
76,24,2018,6
76,24,2019,6
76,25,2008,1
76,25,2009,1
76,25,2010,2
76,25,2011,2
76,25,2012,2
76,25,2013,2
76,25,2014,2
76,25,2015,2
76,25,2016,2
76,25,2017,2
76,25,2018,2
76,25,2019,2
76,26,2008,1
76,26,2009,1
76,26,2010,2
76,26,2011,2
76,26,2012,1
76,26,2013,1
76,26,2014,1
76,26,2015,1
76,26,2016,1
76,26,2017,1
76,26,2018,1
76,26,2019,1
76,27,2008,1
76,27,2009,1
76,27,2010,1
76,27,2011,1
76,27,2012,1
76,27,2013,1
76,27,2014,1
76,27,2015,1
76,27,2016,1
76,27,2017,1
76,27,2018,1
76,27,2019,1
76,28,2008,1
76,28,2009,1
76,28,2010,1
76,28,2011,1
76,28,2012,1
76,28,2013,1
76,28,2014,1
76,28,2015,1
76,28,2016,1
76,28,2017,1
76,28,2018,1
76,28,2019,1
76,29,2008,3
76,29,2009,2
76,29,2010,2
76,29,2011,2
76,29,2012,2
76,29,2013,2
76,29,2014,2
76,29,2015,4
76,29,2016,3
76,29,2017,4
76,29,2018,33
76,29,2019,32
76,31,2008,28
76,31,2009,28
76,31,2010,28
76,31,2011,28
76,31,2012,28
76,31,2013,28
76,31,2014,28
76,31,2015,28
76,31,2016,28
76,31,2017,28
76,31,2018,28
76,31,2019,28
76,32,2008,7
76,32,2009,7
76,32,2010,8
76,32,2011,8
76,32,2012,9
76,32,2013,9
76,32,2014,10
76,32,2015,10
76,32,2016,10
76,32,2017,10
76,32,2018,10
76,32,2019,10
76,33,2008,1
76,33,2009,1
76,33,2010,1
76,33,2011,1
76,33,2012,1
76,33,2013,1
76,33,2014,1
76,33,2015,1
76,33,2016,1
76,33,2017,1
76,33,2018,1
76,33,2019,1
76,35,2008,37
76,35,2009,39
76,35,2010,40
76,35,2011,34
76,35,2012,33
76,35,2013,33
76,35,2014,33
76,35,2015,34
76,35,2016,34
76,35,2017,34
76,35,2018,34
76,35,2019,35
76,41,2008,22
76,41,2009,22
76,41,2010,22
76,41,2011,22
76,41,2012,22
76,41,2013,22
76,41,2014,22
76,41,2015,22
76,41,2016,22
76,41,2017,23
76,41,2018,23
76,41,2019,23
76,42,2008,1
76,42,2009,1
76,42,2010,1
76,42,2011,1
76,42,2012,1
76,42,2013,1
76,42,2014,1
76,42,2015,1
76,42,2016,1
76,42,2017,1
76,42,2018,1
76,42,2019,1
76,43,2008,18
76,43,2009,18
76,43,2010,18
76,43,2011,18
76,43,2012,18
76,43,2013,18
76,43,2014,18
76,43,2015,18
76,43,2016,18
76,43,2017,18
76,43,2018,18
76,43,2019,18
76,50,2008,1
76,50,2009,1
76,50,2010,1
76,50,2011,1
76,50,2012,1
76,50,2013,1
76,50,2014,1
76,50,2015,1
76,50,2016,1
76,50,2017,1
76,50,2018,1
76,50,2019,1
76,51,2008,1
76,51,2009,1
76,51,2010,1
76,51,2011,1
76,51,2012,1
76,51,2013,1
76,51,2014,1
76,51,2015,1
76,51,2016,1
76,51,2017,1
76,51,2018,1
76,51,2019,1
76,52,2008,3
76,52,2009,2
76,52,2010,2
76,52,2011,3
76,52,2012,3
76,52,2013,3
76,52,2014,3
76,52,2015,3
76,52,2016,3
76,52,2017,3
76,52,2018,3
76,52,2019,1
76,53,2008,1
76,53,2009,1
76,53,2010,1
76,53,2011,1
76,53,2012,2
76,53,2013,2
76,53,2014,2
76,53,2015,2
76,53,2016,2
76,53,2017,3
76,53,2018,3
76,53,2019,3
77,11,2016,1
77,11,2017,1
77,11,2018,1
77,11,2019,1
77,12,2016,2
77,12,2017,2
77,12,2018,2
77,12,2019,2
77,13,2016,1
77,13,2017,1
77,13,2018,1
77,13,2019,2
77,14,2016,1
77,14,2017,1
77,14,2018,1
77,14,2019,1
77,15,2016,4
77,15,2017,7
77,15,2018,7
77,15,2019,8
77,16,2016,1
77,16,2017,1
77,16,2018,1
77,16,2019,1
77,17,2016,3
77,17,2017,4
77,17,2018,4
77,17,2019,4
77,21,2016,1
77,21,2017,1
77,21,2018,1
77,21,2019,1
77,22,2016,1
77,22,2017,1
77,22,2018,1
77,22,2019,1
77,23,2016,2
77,23,2017,1
77,23,2018,2
77,23,2019,2
77,24,2010,1
77,24,2016,5
77,24,2017,6
77,24,2018,6
77,24,2019,6
77,25,2016,2
77,25,2017,2
77,25,2018,2
77,25,2019,2
77,26,2016,1
77,26,2017,1
77,26,2018,1
77,26,2019,1
77,27,2016,1
77,27,2017,1
77,27,2018,1
77,27,2019,1
77,28,2017,1
77,28,2018,1
77,28,2019,1
77,29,2016,2
77,29,2017,4
77,29,2018,30
77,29,2019,29
77,31,2016,25
77,31,2017,28
77,31,2018,28
77,31,2019,28
77,32,2016,10
77,32,2017,10
77,32,2018,10
77,32,2019,10
77,33,2016,1
77,33,2017,1
77,33,2018,1
77,33,2019,1
77,35,2016,35
77,35,2017,35
77,35,2018,35
77,35,2019,36
77,41,2016,22
77,41,2017,23
77,41,2018,23
77,41,2019,23
77,42,2016,1
77,42,2017,1
77,42,2018,1
77,42,2019,1
77,43,2016,18
77,43,2017,18
77,43,2018,18
77,43,2019,18
77,50,2016,1
77,50,2017,1
77,50,2018,1
77,50,2019,1
77,51,2016,1
77,51,2017,1
77,51,2018,1
77,51,2019,1
77,52,2016,3
77,52,2017,3
77,52,2018,3
77,52,2019,1
77,53,2010,1
77,53,2016,2
77,53,2017,3
77,53,2018,3
77,53,2019,3
78,11,2015,1
78,11,2016,1
78,11,2017,1
78,11,2018,1
78,11,2019,1
78,12,2015,1
78,12,2016,2
78,12,2017,2
78,12,2018,2
78,12,2019,2
78,13,2014,1
78,13,2015,1
78,13,2016,1
78,13,2017,1
78,13,2018,1
78,13,2019,2
78,14,2015,1
78,14,2016,1
78,14,2017,1
78,14,2018,1
78,15,2015,1
78,15,2016,5
78,15,2017,5
78,15,2018,6
78,15,2019,5
78,16,2015,1
78,16,2016,1
78,16,2017,1
78,16,2018,1
78,16,2019,1
78,17,2015,1
78,17,2016,2
78,17,2017,2
78,17,2018,2
78,17,2019,3
78,21,2015,1
78,21,2016,1
78,21,2017,1
78,21,2018,1
78,21,2019,1
78,22,2015,1
78,22,2016,1
78,22,2017,1
78,22,2018,1
78,22,2019,1
78,23,2015,1
78,23,2016,1
78,23,2017,1
78,23,2018,2
78,23,2019,2
78,24,2015,3
78,24,2016,4
78,24,2017,6
78,24,2018,6
78,24,2019,6
78,25,2015,2
78,25,2016,2
78,25,2017,2
78,25,2018,2
78,25,2019,2
78,26,2015,1
78,26,2016,1
78,26,2017,1
78,26,2018,1
78,26,2019,1
78,27,2015,1
78,27,2016,1
78,27,2017,1
78,27,2018,1
78,27,2019,1
78,28,2015,1
78,28,2016,1
78,28,2017,1
78,28,2018,1
78,28,2019,1
78,29,2015,2
78,29,2016,1
78,29,2017,2
78,29,2018,23
78,29,2019,22
78,31,2014,1
78,31,2015,23
78,31,2016,27
78,31,2017,28
78,31,2018,28
78,31,2019,28
78,32,2015,7
78,32,2016,9
78,32,2017,9
78,32,2018,10
78,32,2019,10
78,33,2014,1
78,33,2015,1
78,33,2016,1
78,33,2017,1
78,33,2018,1
