"co_pcdt","nu_ano_competencia","sg_procedimento","sg_procedimento_outros","qt_cns_paciente","qt_dispensacao","qt_cns_paciente_total","qt_dispensacao_total","qt_cns_paciente_percentual","qt_dispensacao_percentual"
8,2016,outros,"CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, NAPR250, NAPR500, SULF500",522,3027,17862,132220,3,3
8,2017,outros,"CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, GOLI50, NAPR250, NAPR500, SULF500",716,3601,20608,156837,3,3
8,2018,outros,"CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, ETAN25, NAPR250, NAPR500, SULF500",1156,6647,22980,173762,5,4
8,2019,outros,"CICLOSP100, CICLOSP25, CICLOSP50, ETAN25, NAPR250, NAPR500, SECU150, SULF500",1216,4037,20748,90804,5,5
10,2008,outros,"ALEN10, ALFA4000, ATOR10, AZAT50, BETA1600000022, CALC025, CICLOSP10, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, ETAN50, FORM1240060, GABA400, LAMI150, LEVO100, LEVO150, LEVO25, LEVO50, METO252, METO2520, MICO500, OLAN5, PENI250, RALO60, RIBA250, RISP2, SINV20",5368,26957,65981,442900,7,7
10,2009,outros,"AZAT50, CICLOSP10, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, ETAN50, METO252, METO2520",6569,34731,79004,571254,8,7
10,2010,outros,"ACIT25, ALFA4000, ATOR10, ATOR20, AZAT50, BEZA200, CALC025, CICLOSP10, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CIPR100, CLOR150, DONE10, ETAN50, FORM12400, MESA1000, MESA800, METO2520, PAMI60, PENI250, PRAV40, QUET100, RALO60, SOMA12, SULF500",14787,93257,102301,685325,15,14
10,2011,outros,"CICLOSP10, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CLOR150, ETAN25, SULF500",13800,92845,123186,869879,10,11
10,2012,outros,"CICLOSP10, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CLOR150, ETAN25, SULF500",12587,87453,140351,1026316,9,8
10,2013,outros,"ABAT250, AZAT50, CERT200, CICLOSP10, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CLOR150, ETAN25, GOLI50, NAPR250, NAPR500, RITU50050, SULF500, TOCI204",13802,83703,158298,1133092,8,8
10,2014,outros,"ABAT250, AZAT50, CERT200, CICLOSP10, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CLOR150, ETAN25, GOLI50, INFL1010, NAPR250, NAPR500, RITU50050, TOCI204",20330,121094,176845,1317157,11,8
10,2015,outros,"ABAT250, AZAT50, CERT200, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CLOR150, ETAN25, INFL1010, NAPR250, NAPR500, RITU50050, SULF500, TOCI204",24223,156180,190230,1441525,13,10
10,2016,outros,"ABAT125, ABAT250, AZAT50, CERT200, CICLOSP10, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CLOR150, ETAN25, INFL1010, NAPR250, NAPR500, RITU50050, SULF500, TOCI204",27621,178133,200930,1528831,15,12
10,2017,outros,"ABAT125, ABAT250, AZAT50, CERT200, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CLOR150, ETAN25, INFL1010, NAPR250, NAPR500, RITU50050, SULF500, TOCI204",32758,212714,218983,1698722,14,13
10,2018,outros,"ABAT125, ABAT250, AZAT50, CERT200, CICLOSP10, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CITR5, CLOR150, ETAN25, INFL1010, NAPR250, NAPR500, RITU50050, SULF500, TOCI204",37064,246457,230500,1762689,16,14
10,2019,outros,"ABAT125, ABAT250, AZAT50, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CITR5, CLOR150, ETAN25, INFL1010, METO252, NAPR250, NAPR500, RITU50050, SULF500, TOCI204",33506,130311,203935,928027,16,14
11,2008,outros,"ALEN10, ALFA25, ALFA4000, ATOR10, ATOR20, AZAT50, BECL200, BECL200100, BECL250200, BECL400, BECL400100, BEZA400, BUDE200, CABE05, CALC025, CALC10, CALC200, CICLOSP50, FENO200300, FORM1260, GABA400, LEFL20, LEVO100, LEVO10025, PANC10000, PANC12000, PRAV10, PRAV20, RALO60, RISP1, RIVA20120, RIVA3, SALM5060, SEVE800, SINV20, SIRO1, TOPI25, TOPI50",19378,82588,203064,1123759,10,8
11,2009,outros,"BECL200, BECL200100, BECL250200, BECL400, BECL400100, BUDE200100, FENO200300, FORM1260, SALM5060",20942,125881,228824,1346305,8,9
18,2016,outros,"GALA8, RIVA20120, RIVA45",17861,114094,139259,952611,13,12
11,2010,outros,"ADAL40, ALFA10000, ALFA23000000, ALFA280, ALFA4000, ATOR10, ATOR20, AZAT50, BECL200, BECL200100, BECL250200, BECL400, BECL400100, BEZA400, BUDE200100, BUDE200200, BUDE400, CALC025, CALC10, CICLOSP50, CIPR100, DONE10, FENO100200, FENO200300, FORM1260, HIDR400, LAMO100, LEFL20, LEUP375, LEVO20050, MESA1000, MESA400, MICO180, MICO360, MICO500, OLAN10, PRAM025, PRAM1, QUET100, RALO60, RIBA250, RISP1, RISP2, RIVA15, RIVA3, RIVA45, RIVA6, SACA1005, SALM5060, SELE5, SEVE800, SINV20, SOMA4, SULF500, TACR1, TACR5, TOXI500, ZIPR40, ZIPR80",22265,114157,258981,1451671,9,8
11,2011,outros,"BECL200, BECL200100, BECL250200, BECL400, BECL400100, BUDE200100, BUDE200200, BUDE400, FENO100200, FORM1260, SALM5060",17118,91580,253202,1571381,6,7
11,2012,outros,"BECL200, BECL200100, BECL250200, BECL400, BECL400100, BUDE200100, BUDE200200, BUDE400, FENO100200, FORM1260, SALM5060",12905,49887,263695,1670946,5,2
11,2013,outros,"BECL200, BECL200100, BECL250200, BECL400, BECL400100, BUDE200100, BUDE200200, BUDE400, FENO100200, FORM1260, SALM5060",9369,42280,270724,1746952,4,2
11,2014,outros,"BECL200, BECL200100, BECL250200, BECL400, BECL400100, BUDE200100, BUDE200200, BUDE400, FENO100200, FORM1260, SALM5060",6572,27600,257597,1641433,3,2
11,2015,outros,"BUDE200100, BUDE200200, FENO100200, FORM1260, SALM5060",513,1654,256934,1615263,0,0
11,2016,outros,"BUDE200100, BUDE200200, FENO100200, FORM1260, SALM5060",328,1277,252693,1551531,0,-1
11,2017,outros,"BUDE200100, BUDE200200, FENO100200, FORM1260, SALM5060",276,912,262132,1631035,1,1
11,2018,outros,"BUDE200100, BUDE200200, FENO100200, FORM1260, SALM5060",186,582,257165,1553251,0,0
11,2019,outros,"BUDE200100, BUDE200200, FENO100200, FORM1260, SALM5060",111,261,211529,850446,0,1
14,2008,outros,"ALEN10, HIDR400, IMUN10, IMUN25, SINV20",7,16,1617,9626,1,1
14,2009,outros,CICLOSP10,1,1,1737,11349,1,0
14,2010,outros,"ATOR10, ATOR20, CICLOSP10, HIDR400, IMUN05, IMUN10, IMUN25, IMUN60, METO252",34,52,2126,12344,2,-1
14,2011,outros,"CICLOSP10, CICLOSP10050, CICLOSP25, IMUN05, IMUN10, IMUN25",53,197,2672,16143,2,1
14,2012,outros,"CICLOSP10050, CICLOSP25, IMUN05, IMUN10, IMUN25",31,149,2715,16816,1,1
14,2013,outros,"CICLOSP25, IMUN05, IMUN10, IMUN25",21,104,2873,17615,1,1
14,2014,outros,"CICLOSP10050, CICLOSP25, IMUN05, IMUN60",43,179,2987,18723,1,2
14,2015,outros,"CICLOSP10, CICLOSP10050, CICLOSP25, IMUN05",46,268,3042,19507,2,2
14,2016,outros,"CICLOSP10, CICLOSP10050, CICLOSP25, IMUN05, IMUN60",58,303,3116,19326,2,2
14,2017,outros,"CICLOSP10, CICLOSP10050, CICLOSP25, IMUN05, IMUN60",61,275,3236,20528,1,1
14,2018,outros,"CICLOSP10050, CICLOSP25, IMUN05, IMUN60",48,234,3373,20271,2,1
14,2019,outros,"CICLOSP10050, CICLOSP25, IMUN05, IMUN60",40,119,2519,9568,2,0
16,2008,outros,"ACIT25, ALEN10, ALEN70, ALFA23000000, ALFA3000, ALFA4000, AZAT50, BETA1600000022, BEZA400, BIPE2, BROM25, BUDE200100, CABE05, CALC025, CALC200, CICLOSP100, CICLOSP25, CICLOSP50, CLOZ100, CODE30, DANA100, ENTA200, ETOF500, FENO200, FENO250, FLUD01, FLUV20, FLUV40, FORM12, FORM12400, FORM1240060, FORM620060, GABA300, GABA400, GENF600, GENF900, HIDR400, IMUN50, INFL1010, ISOT20, LEFL20, LEVO100, LEVO10025, LEVO20050, LEVO25, LEVO25025, LEVO50, LOVA10, LOVA20, LOVA40, MESA800, MICO180, MICO360, MICO500, MORF10, MORF1060, OCTR30, OLAN10, OLAN5, PENI250, PRAM0125, PRAM1, PRAV10, PRAV20, PRAV40, QUET200, RALO60, RISE5, RISP1, RISP2, RIVA15, RIVA3, RIVA45, SACA1005, SALB100200, SELE5, SEVE800, SINV5, SINV80, SIRO1, SIRO160, SIRO2, SULF500, TACR1, TACR5, TOPI25, ZIPR80",38704,193318,405711,2349278,9,9
16,2009,outros,"BEZA400, ETOF500, FENO200, FENO250, FLUV20, FLUV40, GENF600, GENF900, LOVA10, LOVA20, LOVA40, PRAV10, PRAV20, PRAV40, SINV5, SINV80",39569,219255,460630,2795267,8,7
16,2010,outros,"ADAL40, ALFA3000, ALFA4000, AMAN100, ATOR40, ATOR80, AZAT50, BEZA400, BUDE200, BUDE200100, CABE05, CALC025, CALC10, CICLOSP100, CICLOSP25, CICLOSP50, DESM0125, DONE10, DONE5, ENTA200, ETOF500, FENO200, FENO250, FLUV20, FLUV40, FORM12, FORM12400, FORM1240060, FORM1260, FORM620060, GABA300, GALA24, GENF600, GENF900, HIDR400, INFL1010, LAMO100, LEFL20, LEVO100, LEVO25, LOVA10, LOVA20, LOVA40, MESA1000, MESA250, MESA400, MESA500, MESA800, MICO180, MICO360, MICO500, OCTR20, OCTR30, OLAN10, OLAN5, PRAM025, PRAM1, PRAV10, PRAV20, PRAV40, RALO60, RISP1, RISP2, RIVA15, RIVA3, RIVA6, SACA1005, SALB100200, SELE5, SEVE800, SINV5, SINV80, SIRO1, SOMA4, TACR1, TACR5, TOXI500",45731,230623,427120,2206196,10,11
16,2011,outros,"ATOR80, ETOF500, FENO250, FLUV40, GENF600, GENF900, LOVA10, LOVA20, LOVA40, PRAV10, PRAV20, PRAV40",20622,100031,334725,2075105,5,5
16,2012,outros,"ATOR80, FENO250, FLUV40, GENF600, GENF900, LOVA10, LOVA20, LOVA40, PRAV10, PRAV20, PRAV40",19254,115162,339689,2241541,6,4
16,2013,outros,"ATOR80, ETOF500, FENO250, FLUV40, GENF600, GENF900, LOVA10, LOVA20, LOVA40, PRAV10, PRAV20, PRAV40",20317,120311,360899,2368980,7,5
16,2014,outros,"ÁCID250, ÁCID500, ÁCID750, ATOR80, ETOF500, FENO250, FLUV40, GENF600, GENF900, LOVA10, LOVA20, LOVA40, PRAV10, PRAV20, PRAV40",21699,132547,378513,2567266,5,5
16,2015,outros,"ÁCID500, ÁCID750, ATOR80, FENO250, FLUV40, GENF600, GENF900, LOVA10, LOVA20, LOVA40, PRAV10, PRAV20, PRAV40",22129,125616,394289,2578534,6,5
16,2016,outros,"ÁCID250, ÁCID500, ÁCID750, BEZA400, FENO250, FLUV20, GENF600, GENF900, LOVA20, PRAV10, PRAV20, PRAV40",20302,117640,400688,2436816,6,5
16,2017,outros,"ÁCID250, ÁCID500, ÁCID750, BEZA400, ETOF500, FENO250, FLUV20, GENF600, GENF900, LOVA20, PRAV10, PRAV20, PRAV40",19165,116613,404551,2636437,4,5
16,2018,outros,"ÁCID250, ÁCID500, ÁCID750, BEZA400, FENO250, FLUV20, GENF600, GENF900, LOVA20, LOVA40, PRAV10, PRAV20, PRAV40",16701,92624,426013,2724244,4,4
16,2019,outros,"ÁCID250, ÁCID500, ÁCID750, BEZA400, FENO250, GENF600, GENF900, LOVA40, PRAV10, PRAV20, PRAV40",11995,47265,337076,1307258,4,4
18,2008,outros,"ALEN10, ALEN70, AZAT50, BIPE2, CALC025, CLOR150, CLOZ25, GALA16, GALA24, GALA8, LEVO20050, LEVO25025, OLAN10, OLAN5, PRAM025, PRAM1, QUET100, RALO60, RISE35, RISP1, RISP2, SELE5, SINV20, SINV40",5624,12655,94083,520342,7,2
18,2009,outros,"GALA16, GALA24, GALA8, QUET200",14097,73193,113545,661774,12,10
18,2010,outros,"ALFA4000, AMAN100, ATOR10, ATOR20, BEZA200, BUDE200100, CALC025, CALC200, CIPR100, ENTA200, FORM12, FORM12400, GALA16, GALA24, GALA8, HIDR400, LAMO100, MESA400, OLAN10, OLAN5, PRAM0125, PRAM025, PRAM1, QUET100, QUET200, QUET25, RALO60, RISP2, SELE5, TOXI500",20733,109120,130160,744741,16,15
18,2011,outros,"GALA24, GALA8, RIVA20120",25560,153738,145978,896221,17,17
18,2012,outros,"GALA16, GALA8, RIVA20120",27033,151277,148641,975553,18,15
18,2014,outros,"GALA8, RIVA20120, RIVA45",23271,144250,145785,1015395,17,14
18,2017,outros,"RIVA15, RIVA20120, RIVA45",15952,107889,132279,935250,12,12
18,2018,outros,"RIVA15, RIVA18, RIVA20120, RIVA45, RIVA9",17900,102986,131318,894424,13,12
18,2019,outros,"GALA8, RIVA15, RIVA20120, RIVA45, RIVA9",16373,61233,102940,423044,17,15
19,2008,outros,"ALEN10, ALFA25, ALFA4000, CALC025, CICLOSP10, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CIPR250, CIPR500, HIDR400, IMUN1000, LEFL20, MESA1000, MESA1100, MESA3100, METO252, METO2520, PANC12000, RIBA250, RISE35, RISP1, SINV20, SIRO1",1404,7996,28436,187134,6,4
19,2009,outros,"ADAL40, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CIPR250, CIPR500, MESA1000, MESA1100, MESA3100, METO252, METO2520",1342,8665,29423,200599,5,3
19,2010,outros,"ADAL40, ALFA2180, ATOR10, CALC025, CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, CIPR100, CIPR250, CIPR500, CLOZ100, LAMI150, LEFL20, MESA1000, MESA1100, MESA3100, METO252, METO2520, OLAN5, RIBA250, SELE5, SOMA4",2371,10009,32510,206755,8,5
19,2011,outros,"CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, MESA1000, MESA1100, MESA250, MESA3100, METO252, METO2520",2034,11329,35270,239225,6,5
19,2012,outros,"CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, MESA1000, MESA1100, MESA250, MESA3100, METO252, METO2520",2048,11465,37915,276630,6,4
19,2013,outros,"CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, MESA1000, MESA1100, MESA250, MESA3100, METI500, METO252, METO2520",2244,11702,41573,300230,5,4
19,2014,outros,"CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, MESA1000, MESA1100, MESA250, MESA3100, METI500, METO252, METO2520",2603,13904,46943,355827,5,3
19,2015,outros,"CICLOSP100, CICLOSP10050, CICLOSP25, CICLOSP50, MESA1000, MESA1100, MESA250, MESA3100, METI500, METO252, METO2520",1780,5420,49668,367345,4,2
19,2016,outros,"METI500, METO252",158,698,48930,363882,1,1
19,2017,outros,"METI500, METO252",201,1082,50803,386368,0,0
19,2018,outros,"CERT200, METI500, METO252",687,3399,53454,401413,2,1
19,2019,outros,"CERT200, METI500, METO252",717,2850,44604,194177,2,1
22,2008,outros,"ACIT25, ALEN10, ALFA4000, ATOR10, AZAT50, BIPE4, BROM25, CABE05, CALC025, CALC200, CICLOSP50, CIPR50, CLOZ100, DESM0125, DONE10, GENF600, LAMO100, LEVO100, LEVO10025, LEVO50, LOVA20, META10, MICO360, MICO500, MORF1060, OCTR20, OLAN10, OLAN5, PANC10000, PRAM0125, RALO60, RISP1, RISP2, RIVA15, RIVA3, SALB100200, SELE10, SELE5, SINV10, SINV20, SULF500, TOLC100, TOLC200, TOPI100, TRIE5, ZIPR40, ZIPR80",16148,124744,109446,936140,15,15
22,2009,outros,"BIPE4, BROM25, CABE05, LEVO10025, PRAM0125, SELE10, SELE5, TOLC100, TOLC200, TRIE5",17427,147062,129907,1171974,13,13
22,2010,outros,"ALFA4000, ATOR10, ATOR20, BIPE4, BROM25, BROM5, BUDE200100, CABE05, CIPR100, DONE10, DONE5, FORM12, HIDR400, LEFL20, LEVO10025, OLAN10, OLAN5, PRAM0125, QUET100, QUET200, QUET25, RALO60, RISP1, RIVA15, RIVA3, RIVA45, RIVA6, SELE10, SELE5, TOLC100, TOLC200, TRIE5, ZIPR80",15591,82476,117615,683040,14,12
22,2011,outros,"BROM25, CABE05, TOLC100, TRIE5",683,5665,71471,605808,1,0
22,2012,outros,"BROM25, BROM5, TOLC100, TRIE5",500,4687,73553,666865,0,0
22,2013,outros,"BROM25, BROM5, TOLC100, TRIE5",460,4120,76486,693813,1,1
22,2014,outros,"BROM25, TOLC100, TRIE5",372,3663,78243,683809,-1,0
22,2015,outros,"SELE10, TOLC100, TRIE5",313,2022,77974,653077,0,0
22,2016,outros,"BROM25, SELE10, TOLC100",191,1193,80305,689484,0,0
22,2017,outros,"BROM25, SELE10, TOLC100",141,816,79887,683246,1,1
22,2018,outros,"BROM25, CLOZ25, SELE10, TOLC100",156,859,79615,663445,-1,1
22,2019,outros,"BROM25, CLOZ25, SELE10, TOLC100",91,291,67136,289471,1,-1
25,2008,outros,"ALFA280, CALC025, IMUN30, PRAV20",4,6,1222,5085,1,3
26,2013,outros,"BUDE200200, FENO100200, FORM1260, FORM6200",12,19,9852,21033,0,-1
26,2014,outros,"BUDE200100, BUDE200200, FENO100200, FORM1260, FORM6200",248,903,38642,199950,0,0
26,2015,outros,"BUDE200100, BUDE200200, FENO100200, FORM1260, SALM5060",549,2292,56649,327242,2,1
26,2016,outros,"BUDE200100, BUDE200200, FENO100200, FORM1260, SALM5060",652,2929,68034,385203,1,1
26,2017,outros,"BUDE200100, FENO100200, FORM1260, SALM5060",461,1600,76430,441937,0,2
26,2018,outros,"BUDE200100, BUDE200200, FENO100200, FORM1260, SALM5060",422,1241,88419,525400,1,-1
26,2019,outros,"BUDE200200, FENO100200, FORM1260, SALM5060",360,727,76567,302061,0,0
27,2008,outros,"ALFA10000, CALC025, CODE302, CODE3120, GOSS360, LEVO25025, META101, MORF100, MORF101, MORF60, PANC10000, RIBA250, SINV20",581,1508,16320,47788,4,3
27,2009,outros,"CODE302, CODE3120, GABA400, META101, MORF100, MORF101, MORF60",674,1984,19377,57080,4,3
27,2010,outros,"CODE302, CODE3120, CODE60, GABA300, GABA400, META101, MORF100, MORF101",640,1801,22138,62804,3,4
27,2011,outros,"CODE302, CODE3120, CODE60, META101, MORF100, MORF101",648,1895,25593,70744,3,4
27,2012,outros,"CODE302, CODE60, META101, MORF100, MORF101, MORF60",816,2711,29193,84348,3,3
27,2013,outros,"CODE302, CODE3120, CODE60, GABA400, META101, MORF100, MORF101, MORF60",1834,5157,34559,100755,5,5
27,2014,outros,"CODE302, CODE3120, CODE60, META101, MORF100, MORF101, MORF1060, MORF60",2072,6483,50603,181717,5,4
27,2015,outros,"CODE302, CODE3120, CODE60, META101, MORF100, MORF101, MORF1060, MORF60",2217,6759,65176,245090,3,3
27,2016,outros,"CODE302, CODE3120, CODE60, META101, MORF100, MORF101, MORF1060, MORF60",2558,7909,79954,330738,4,1
27,2017,outros,"CODE302, CODE3120, CODE60, META101, MORF100, MORF101, MORF1060, MORF60",2756,8774,92605,405597,3,1
27,2018,outros,"CODE302, CODE3120, CODE60, META101, MORF100, MORF101, MORF1060, MORF60",2371,8769,102658,463061,2,2
27,2019,outros,"CODE302, CODE3120, CODE60, META101, MORF100, MORF101, MORF1060, MORF60",1449,4222,79113,253731,1,1
28,2008,outros,"ALFA4000, SINV20",2,4,11823,31539,1,-1
28,2010,outros,DANA200,1,2,11276,27052,0,0
28,2012,outros,TRIP1125,6,6,9249,23996,0,0
28,2013,outros,TRIP1125,1,2,7381,17821,0,-1
28,2015,outros,DANA200,1,2,6995,16832,-1,0
29,2008,outros,"ALEN70, ALFA25000000, ALFA4000, ATOR20, BIPE2, BROM25, CALC025, CICLOSP50, CLOZ100, FORM12400, FORM1240060, HIDR400, HIDR500, LAMI150, LAMO25, LEFL20, LEUP375, LEVO100, MESA400, MICO180, MICO360, OLAN10, OLAN5, QUET100, QUET200, QUET25, RALO60, RISP1, RISP2, RIVA15, RIVA3, SALB100200, SINV20, TACR1, TACR5, TRIP375, ZIPR40, ZIPR80",1508,5368,46124,338843,5,2
29,2009,outros,GABA400,2046,13857,51077,387710,4,4
29,2010,outros,"ATOR10, ATOR20, BUDE200100, CLOB10, CLOB20, ETOS50120, FORM12, GABA400, HIDR400, HIDR500, LAMO50, NITR5, OLAN10, PRAM1, PRIM100, PRIM250, QUET200, RISP1, RISP2, TOXI500",4568,23448,58448,408365,8,5
29,2011,outros,"CLOB10, CLOB20, ETOS50120, GABA400, LAMO50, NITR5, PRIM100, PRIM250",7010,44535,64716,452872,11,9
29,2012,outros,"CLOB20, ETOS50120, GABA400, LAMO25, LAMO50, PRIM100, PRIM250",8167,52037,69120,531595,11,11
29,2013,outros,"CLOB20, ETOS50120, GABA400, LAMO50, PRIM100, PRIM250, VIGA500",9303,69284,75260,574677,12,12
29,2014,outros,"CLOB20, ETOS50120, GABA400, LAMO50, PRIM100, PRIM250, VIGA500",10856,80153,83466,638854,11,12
29,2015,outros,"CLOB20, ETOS50120, GABA400, LAMO50, PRIM100, PRIM250, VIGA500",12230,85623,90336,662880,13,14
29,2016,outros,"CLOB20, ETOS50120, GABA400, LAMO50, PRIM100, PRIM250, VIGA500",13996,95668,96329,692188,13,13
29,2017,outros,"CLOB20, ETOS50120, GABA300, GABA400, PRIM100, PRIM250, VIGA500",14398,99174,100651,685298,14,15
29,2018,outros,"CLOB20, ETOS50120, GABA300, GABA400, PRIM100, PRIM250, VIGA500",14577,95618,105489,729406,15,13
29,2019,outros,"ETOS50120, GABA300, GABA400, LAMO25, PRIM100, PRIM250, VIGA500",12206,48010,90668,380131,13,12
31,2008,outros,"MICO500, OLAN10, RILU50, SINV20, SULF500",5,6,10203,81711,1,0
31,2010,outros,"ALFA2100, ALFA210000000, GABA400, TOXI500",11,12,12336,97922,1,0
31,2015,outros,AZAT50,1117,7896,18433,144447,5,6
31,2016,outros,AZAT50,1178,8239,19826,158677,6,5
31,2017,outros,AZAT50,1261,9190,21126,173290,6,5
31,2018,outros,"BETA1600000022, FUMA240, TERI14",1186,9188,22121,177476,5,6
31,2019,outros,"BETA1600000022, FUMA120, FUMA240, TERI14",2311,7268,20749,90684,11,9
34,2010,outros,"CALC025, CICLOSP50, FORM12400",5,6,3708,16988,1,0
34,2013,outros,NAPR500,1,3,14565,95981,0,0
34,2014,outros,"NAPR250, NAPR500",37,114,17806,125409,0,0
34,2015,outros,"NAPR250, NAPR500",119,461,21077,155122,1,1
34,2016,outros,"METO252, NAPR250",211,1218,24288,183216,0,1
34,2017,outros,"GOLI50, METO252, NAPR250",562,2151,28034,213320,3,2
34,2018,outros,"CERT200, METO252, NAPR250, NAPR500",727,3867,30935,237974,3,3
35,2017,outros,"ETAN25, GOLI50, NAPR250",21,96,1221,7759,2,1
35,2018,outros,"ETAN25, METO252, NAPR250",61,305,1788,11476,2,3
35,2019,outros,"CERT200, ETAN25, METO252, NAPR250, SECU150",84,240,1824,7450,4,4
36,2008,outros,"ALEN10, ALFA23000000, ALFA4000, AMAN100, ATOR10, AZAT50, BETA11200000044, BEZA400, BIPE2, BIPE4, BROM25, CABE05, CALC025, CICLOSP100, CICLOSP25, CLOZ100, CLOZ25, COMP1, DESM0125, DONE10, DONE5, GABA300, GABA400, GENF600, HIDR400, ISOT20, LAMO100, LEFL20, LEVO20050, LEVO25025, MESA400, MICO360, PENI250, PRAM0125, PRAM1, QUET25, RALO60, RIBA250, RISE35, RIVA15, RIVA20120, RIVA3, RIVA45, RIVA6, SACA1005, SELE5, SEVE800, SINV10, SINV20, SULF500, TOLC100, TOPI100, TOPI25, TOPI50, VIGA500, ZIPR40",23651,170325,176563,1199710,12,14
36,2009,outros,"CLOZ25, QUET25, ZIPR40, ZIPR80",28162,194249,210419,1469950,13,12
36,2010,outros,"ACIT25, ALFA23000000, ALFA4000, ATOR10, ATOR20, BEZA200, BEZA400, BROM25, BUDE200100, CABE05, CALC025, CIPR100, CLOZ25, DONE5, FORM12, FORM12400, GALA8, GENF600, ISOT20, LAMO100, LEFL20, MESA400, PRAM025, PRAM1, QUET25, QUET300, RIBA250, RISP3, RIVA15, RIVA3, RIVA45, RIVA6, SACA1005, SALB100200, SOMA4, TOPI25, TOPI50, ZIPR40, ZIPR80",34014,225894,245704,1734184,14,13
36,2011,outros,"CLOZ100, CLOZ25, QUET300, RISP3, ZIPR40, ZIPR80",40110,300507,280936,2107585,15,13
36,2012,outros,"CLOZ100, CLOZ25, QUET300, RISP3, ZIPR40, ZIPR80",44606,346739,297013,2240111,15,15
36,2013,outros,"CLOZ100, CLOZ25, QUET300, RISP3, ZIPR40, ZIPR80",47206,366746,312871,2256908,14,16
36,2014,outros,"CLOZ100, CLOZ25, QUET300, RISP3, ZIPR40, ZIPR80",49095,401099,334010,2475360,14,16
36,2015,outros,"CLOZ100, CLOZ25, QUET300, RISP3, ZIPR40, ZIPR80",51517,411651,360527,2665066,14,15
36,2016,outros,"CLOZ25, QUET300, RISP1, RISP3, ZIPR40, ZIPR80",53791,364203,376918,2814382,15,12
36,2017,outros,"CLOZ25, QUET300, RISP1, RISP3, ZIPR40, ZIPR80",51659,361429,393536,2950597,14,11
36,2018,outros,"CLOZ25, QUET300, RISP1, RISP3, ZIPR40, ZIPR80",50842,360011,410746,3013367,13,13
36,2019,outros,"CLOZ25, QUET300, RISP1, RISP3, ZIPR40, ZIPR80",41149,167268,344539,1446426,13,11
38,2008,outros,"ALEN10, BUDE200, CIPR250, CIPR500, DESM0125, FORM1240060, FORM620060, MICO360, PENI250, SALB100200, TACR1, TACR5",22,37,4994,35167,0,0
38,2009,outros,CIPR100,1,1,5102,37272,1,1
38,2010,outros,"BUDE200100, ENTA200, FORM12, FORM12400, FORM1260, SOMA12",36,44,5275,33537,1,0
39,2013,outros,"ACET250, PILO2010",20,38,4133,9179,1,0
39,2014,outros,"ACET250, PILO2010",1008,4508,184945,816840,-1,1
39,2015,outros,"ACET250, PILO2010",1657,9677,310257,2105332,1,1
39,2016,outros,"ACET250, PILO2010",1729,9879,317301,2108922,0,1
39,2017,outros,"ACET250, PILO2010",1487,10068,296312,2250364,0,0
39,2018,outros,"ACET250, PILO2010",1499,9240,330149,2305269,1,0
39,2019,outros,"ACET250, PILO2010",1079,4605,312853,1315869,-1,0
43,2008,outros,"ALFA10000, ALFA2000, ALFA210000000, ALFA2120, ALFA25000000, ALFA4000, AZAT50, BETA11200000044, BETA1600000022, BETA1600000030, CALC025, CICLOSP25, CICLOSP50, HIDR400, MESA800, MICO500, MOLG300, MORF1060, OLAN10, OLAN5, PRAV20, RALO60, RISP2, SACA1005, SEVE800, SINV20, SIRO1, SIRO2, TACR1",1418,4540,44738,260160,3,2
43,2009,outros,"ALFA210000000, ALFA2120, ALFA25000000, MOLG300",697,3282,43652,269519,2,1
43,2010,outros,"ALFA1000, ALFA210000000, ALFA2120, ALFA25000000, ALFA3000, LAMI10240, LAMI150, MOLG300, TACR1, TACR5",1174,4921,43760,258411,3,3
43,2011,outros,"ALFA210000000, ALFA2120, ALFA25000000",984,5615,43525,266363,1,2
43,2012,outros,"ALFA2120, ALFA25000000",934,5853,49599,299607,3,1
43,2013,outros,"ALFA2120, ALFA23000000, ALFA25000000, BOCE200",2026,9649,51743,282166,4,4
